TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_2,PREDICTION,ACTUAL
2026-02-19 06:00:00,1.0,6.123233995736766e-17,0.7583058084785624,0.6518989958787126,-5.05,93.0,0.0,1.25,0.9271838545667874,0.37460659341591196,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.04984232503266447,0.06572852861653047,63.649863899032695,0.0,0.012713027185656768,0.0
2026-02-19 07:00:00,0.9659258262890683,-0.25881904510252063,0.7583058084785624,0.6518989958787126,-4.29,87.0,0.0,1.12,0.9975640502598242,-0.06975647374412533,0.25881904510252074,0.25881904510252074,0.0,0.25881904510252074,0.25881904510252074,250.6338928011535,968.375,0.10262553137041483,0.1353352832366127,131.05530490425483,0.0,20.990257106142575,14.120000000000006
2026-02-19 08:00:00,0.8660254037844387,-0.4999999999999998,0.7583058084785624,0.6518989958787126,-3.34,81.0,0.0,0.96,0.9998476951563913,-0.017452406437283477,0.49999999999999994,0.49999999999999994,0.0,0.49999999999999994,0.49999999999999994,484.18749999999994,968.375,0.1890852282727829,0.24935220877729622,241.46644517471424,0.0,104.20276359790071,135.14
2026-02-19 09:00:00,0.7071067811865476,-0.7071067811865475,0.7583058084785624,0.6518989958787126,-1.63,71.0,0.0,0.52,0.9961946980917455,0.08715574274765814,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,684.744529231523,968.375,0.3117488378285264,0.41111229050718745,398.11086431989764,14.120000000000006,298.47865821107996,358.5
2026-02-19 10:00:00,0.49999999999999994,-0.8660254037844387,0.7583058084785624,0.6518989958787126,0.7,61.0,0.0,1.07,-0.7660444431189779,-0.6427876096865395,0.8660254037844386,0.8660254037844386,0.0,0.8660254037844386,0.8660254037844386,838.6373503897557,968.375,0.45993572228042434,0.6065306597126334,587.3491275992214,135.14,506.97311631637444,567.1300000000001
2026-02-19 11:00:00,0.258819045102521,-0.9659258262890682,0.7583058084785624,0.6518989958787126,3.24,49.0,0.0,2.14,-0.8746197071393959,-0.48480962024633684,0.9659258262890683,0.9659258262890683,0.0,0.9659258262890683,0.9659258262890683,935.3784220326766,968.375,0.6072038236978545,0.8007374029168081,775.414082549564,358.5,552.9736017414202,663.2500000000001
2026-02-19 12:00:00,1.2246467991473532e-16,-1.0,0.7583058084785624,0.6518989958787126,4.26,47.0,0.0,3.18,-0.9271838545667873,-0.3746065934159123,1.0,1.0,0.0,1.0,1.0,968.375,968.375,0.7173265598572963,0.9459594689067654,916.043500702589,567.1300000000001,570.4149383008552,769.1700000000003
2026-02-19 13:00:00,-0.2588190451025208,-0.9659258262890683,0.7583058084785624,0.6518989958787126,4.31,49.0,0.0,3.36,-0.9925461516413221,-0.12186934340514717,0.9659258262890683,0.9659258262890683,0.0,0.9659258262890683,0.9659258262890683,935.3784220326766,968.375,0.7583058084785624,1.0,968.375,663.2500000000001,528.2047567465158,764.3699999999999
2026-02-19 14:00:00,-0.4999999999999997,-0.8660254037844388,0.7583058084785624,0.6518989958787126,4.51,50.0,0.0,3.97,-0.9781476007338056,-0.2079116908177598,0.8660254037844387,0.8660254037844387,0.0,0.8660254037844387,0.8660254037844387,838.6373503897559,968.375,0.7173265598572963,0.9459594689067654,916.043500702589,769.1700000000003,468.64691233723374,686.5400000000001
2026-02-19 15:00:00,-0.7071067811865471,-0.7071067811865479,0.7583058084785624,0.6518989958787126,4.52,52.0,0.0,3.48,-0.9961946980917455,0.08715574274765789,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,684.744529231523,968.375,0.6072038236978545,0.8007374029168081,775.414082549564,764.3699999999999,305.11669020341554,558.1600000000001
2026-02-19 16:00:00,-0.8660254037844385,-0.5000000000000004,0.7583058084785624,0.6518989958787126,4.56,51.0,1.0,2.27,-0.9396926207859083,0.342020143325669,0.49999999999999994,0.49999999999999994,0.0,0.49499999999999994,0.49999999999999994,479.3456249999999,968.375,0.45993572228042434,0.6004653531155071,581.4756363232292,686.5400000000001,183.35927290623928,334.47
2026-02-19 17:00:00,-0.9659258262890683,-0.25881904510252063,0.7583058084785624,0.6518989958787126,4.26,53.0,2.0,2.13,-0.9945218953682734,-0.10452846326765336,0.258819045102521,0.258819045102521,0.0,0.2536426642004706,0.258819045102521,245.62121494513073,968.375,0.3117488378285264,0.4028900446970437,390.1486470334997,558.1600000000001,90.31772678974106,92.13
2026-02-19 18:00:00,-1.0,-1.8369701987210297e-16,0.7583058084785624,0.6518989958787126,4.95,56.0,0.0,2.53,-0.8987940462991668,-0.43837114678907774,1.2246467991473532e-16,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1.185917344124318e-13,968.375,0.1890852282727829,0.24935220877729622,241.46644517471424,334.47,18.988688072359643,3.3200000000000007
2026-02-19 19:00:00,-0.9659258262890684,0.2588190451025203,0.7583058084785624,0.6518989958787126,4.33,59.0,0.0,1.61,-0.882947592858927,-0.46947156278589075,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.10262553137041483,0.1353352832366127,131.05530490425483,92.13,7.534105077881679,0.0
2026-02-19 20:00:00,-0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,3.67,61.0,2.0,1.32,-0.6946583704589973,-0.7193398003386511,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.04984232503266447,0.06441395804419986,62.37686662105204,3.3200000000000007,-0.0009959778505319254,0.0
2026-02-19 21:00:00,-0.7071067811865477,0.7071067811865474,0.7583058084785624,0.6518989958787126,3.02,62.0,3.0,0.99,-0.22495105434386498,-0.9743700647852352,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.021661385167023484,0.027708535761013866,26.8322533175718,0.0,-0.0009994166620440545,0.0
2026-02-19 22:00:00,-0.5000000000000004,0.8660254037844384,0.7583058084785624,0.6518989958787126,2.27,65.0,1.0,1.49,0.2923717047227366,-0.9563047559630355,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.008424016601317382,0.010997906572859883,10.650097777493189,0.0,-0.0009994166620440545,0.0
