TIME,H_SIN,H_COS,DOY_SIN,DOY_COS,TEMP,HUMI,CLOU,WISP,WIDE_SIN,WIDE_COS,SUN_ELEV_CLIP,COS_ZEN,IRRADIANCE,EST_IRRADIANCE,IRRADIANCE_PROXY,IRRADIANCE_X_CAPA,CAPA,SEASONAL_SOLAR_PATTERN,WEATHER_ADJUSTED_PATTERN,EXPECTED_GEN_PROXY,GEN_LAG_2,dust_coverage_ratio,snow_coverage_ratio,bird_dropping_count,physical_damage_count,max_defect_confidence,cls_normal,cls_dust,cls_snow,cls_bird,cls_damage,PREDICTION,ACTUAL,ERROR,ANOMALY
2026-02-13 20:00:00,-0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,7.32,70.0,20.0,1.01,-0.5150380749100542,-0.8571673007021123,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.04515896747152724,0.052582822893224385,50.919891119226165,1.11,0.0,0.0,-0.1313459941718111,0.1814360331644283,0.8924136411896717,0,0,0,0,1,-3.213963630986679,0.0,3.213963630986679,0
2026-02-13 21:00:00,-0.7071067811865477,0.7071067811865474,0.6870527672236669,0.7266075247685656,6.41,73.0,34.0,1.47,0.48480962024633717,-0.8746197071393957,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.019626006361155166,0.018853230517803247,18.25699710267772,0.0,0.0,0.0,-0.1313459941718111,1.934943116906017,0.9249003671968278,0,0,0,0,1,-0.8100130914121866,0.0,0.8100130914121866,0
2026-02-13 22:00:00,-0.5000000000000004,0.8660254037844384,0.6870527672236669,0.7266075247685656,5.28,77.0,78.0,1.85,0.6946583704589971,-0.7193398003386513,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.007632466812677513,0.002443979238413307,2.3666883949984863,0.0,0.0,0.0,-0.1313459941718111,0.4319370451275124,0.947397641009523,0,0,0,0,1,0.040474538470175445,0.0,0.040474538470175445,0
2026-02-13 23:00:00,-0.25881904510252157,0.9659258262890681,0.6870527672236669,0.7266075247685656,3.91,80.0,97.0,1.64,0.8290375725550417,-0.5591929034707467,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.002656091129690497,0.00011597760418418434,0.1123098124518595,0.0,0.0,0.0,-0.1313459941718111,2.435945140832185,0.8454239820157878,0,0,0,0,1,-0.19092151190275017,0.0,0.19092151190275017,0
2026-02-14 00:00:00,0.0,1.0,0.699458327051647,0.7146733860429609,3.74,80.0,95.0,1.91,0.6560590289905073,-0.754709580222772,0.0,0.0,0.0,0.0,0.0,0.0,968.375,5.850853301394048e-05,4.18241736148638e-06,0.004050148412429373,0.0,0.0,0.0,1.038057050712701,0.1814360331644283,0.8993603281773737,0,0,0,0,1,0.06657572709768356,0.0,0.06657572709768356,0
2026-02-14 01:00:00,0.25881904510252074,0.9659258262890683,0.699458327051647,0.7146733860429609,3.59,80.0,96.0,1.69,0.6560590289905073,-0.754709580222772,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0002346421285010401,1.3418505116100486e-05,0.012994144891803809,0.0,0.0140794075245314,0.0,0.4533555282704449,-0.3195659907617397,0.7122209251405256,0,1,0,0,0,0.3544183026275405,0.0,0.3544183026275405,0
2026-02-14 02:00:00,0.49999999999999994,0.8660254037844387,0.699458327051647,0.7146733860429609,3.59,80.0,97.0,1.33,0.7547095802227721,-0.6560590289905072,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.0008420498979869392,3.611579984484612e-05,0.03497363767475286,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.3120210612934982,0.0,0.3120210612934982,0
2026-02-14 03:00:00,0.7071067811865476,0.7071067811865476,0.699458327051647,0.7146733860429609,3.69,79.0,97.0,1.56,0.7986355100472927,-0.6018150231520484,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.00270405003327092,0.00011597760418418434,0.1123098124518595,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,0.22412714319455088,0.0,0.22412714319455088,0
2026-02-14 04:00:00,0.8660254037844386,0.5000000000000001,0.699458327051647,0.7146733860429609,3.59,78.0,100.0,1.69,0.9961946980917455,-0.08715574274765824,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.007770280133861502,0.0,0.0,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,1.8732428146923032,0.0,1.8732428146923032,0
2026-02-14 05:00:00,0.9659258262890683,0.25881904510252074,0.699458327051647,0.7146733860429609,3.38,78.0,100.0,2.18,0.981627183447664,-0.1908089953765448,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.019980377390154118,0.0,0.0,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,-0.005340029025006814,0.0,0.005340029025006814,0
2026-02-14 06:00:00,1.0,6.123233995736766e-17,0.699458327051647,0.7146733860429609,2.95,87.0,75.0,2.5,0.9510565162951536,-0.30901699437494734,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.04597436666568471,0.01643213215413262,15.912465974758174,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,-1.9553048546769003,0.0,1.9553048546769003,0
2026-02-14 07:00:00,0.9659258262890683,-0.25881904510252063,0.699458327051647,0.7146733860429609,3.1,85.0,80.0,2.24,0.9335804264972017,-0.35836794954530027,0.25881904510252074,0.25881904510252074,0.0,0.051763809020504134,0.25881904510252074,50.12677856023069,968.375,0.09466139080374193,0.027067056647322535,26.21106098085096,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,-15.518288925799926,4.060000000000001,19.578288925799928,0
2026-02-14 08:00:00,0.8660254037844387,-0.4999999999999998,0.699458327051647,0.7146733860429609,3.41,82.0,85.0,2.32,0.9335804264972017,-0.35836794954530027,0.49999999999999994,0.49999999999999994,0.0,0.075,0.49999999999999994,72.628125,968.375,0.17441147879800062,0.037402831316594436,36.21996677620714,0.0,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,25.88801233218925,92.41,66.52198766781075,0
2026-02-14 09:00:00,0.7071067811865476,-0.7071067811865475,0.699458327051647,0.7146733860429609,4.28,77.0,90.0,2.3,0.9781476007338057,-0.20791169081775934,0.7071067811865476,0.7071067811865476,0.0,0.07071067811865474,0.7071067811865476,68.47445292315228,968.375,0.28755591494852806,0.041111229050718734,39.81108643198976,4.060000000000001,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,139.11439189872837,180.94,41.82560810127163,0
2026-02-14 10:00:00,0.49999999999999994,-0.8660254037844387,0.699458327051647,0.7146733860429609,5.92,68.0,95.0,2.23,0.8910065241883679,-0.45399049973954675,0.8660254037844386,0.8660254037844386,0.0,0.04330127018922197,0.8660254037844386,41.931867519487824,968.375,0.4242429205481304,0.030326532985631698,29.367456379961094,92.41,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,213.59638442380162,285.76,72.16361557619837,0
2026-02-14 11:00:00,0.258819045102521,-0.9659258262890682,0.699458327051647,0.7146733860429609,7.85,62.0,100.0,2.61,0.7313537016191706,-0.6819983600624984,0.9659258262890683,0.9659258262890683,0.0,0.0,0.9659258262890683,0.0,968.375,0.5600824442518711,0.0,0.0,180.94,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,328.11139861376034,419.05,90.93860138623967,0
2026-02-14 12:00:00,1.2246467991473532e-16,-1.0,0.699458327051647,0.7146733860429609,9.71,62.0,100.0,2.03,0.39073112848927377,-0.9205048534524404,1.0,1.0,0.0,0.0,1.0,0.0,968.375,0.6616592275801906,0.0,0.0,285.76,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,325.666780556326,448.84,123.17321944367399,0
2026-02-14 13:00:00,-0.2588190451025208,-0.9659258262890683,0.699458327051647,0.7146733860429609,10.41,65.0,100.0,1.54,-0.32556815445715676,-0.9455185755993167,0.9659258262890683,0.9659258262890683,0.0,0.0,0.9659258262890683,0.0,968.375,0.699458327051647,0.0,0.0,419.05,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,277.49023674271103,245.28000000000003,32.210236742711004,0
2026-02-14 14:00:00,-0.4999999999999997,-0.8660254037844388,0.699458327051647,0.7146733860429609,10.29,67.0,100.0,1.48,-0.6427876096865393,-0.766044443118978,0.8660254037844387,0.8660254037844387,0.0,0.0,0.8660254037844387,0.0,968.375,0.6616592275801906,0.0,0.0,448.84,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,250.88569282446164,188.88,62.00569282446165,0
2026-02-14 15:00:00,-0.7071067811865471,-0.7071067811865479,0.699458327051647,0.7146733860429609,10.19,69.0,100.0,1.91,-0.7431448254773944,-0.6691306063588581,0.7071067811865476,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,968.375,0.5600824442518711,0.0,0.0,245.28000000000003,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,134.58193684674367,228.74,94.15806315325634,0
2026-02-14 16:00:00,-0.8660254037844385,-0.5000000000000004,0.699458327051647,0.7146733860429609,10.05,71.0,100.0,1.81,-0.8290375725550418,-0.5591929034707466,0.49999999999999994,0.49999999999999994,0.0,0.0,0.49999999999999994,0.0,968.375,0.4242429205481304,0.0,0.0,188.88,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,49.68769393638023,88.57999999999996,38.89230606361973,0
2026-02-14 17:00:00,-0.9659258262890683,-0.25881904510252063,0.699458327051647,0.7146733860429609,9.84,74.0,75.0,1.58,-0.9455185755993168,-0.32556815445715664,0.258819045102521,0.258819045102521,0.0,0.06470476127563025,0.258819045102521,62.65847320028845,968.375,0.28755591494852806,0.10277807262679686,99.52771607997441,228.74,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,17.48010158067424,22.17,4.689898419325761,0
2026-02-14 18:00:00,-1.0,-1.8369701987210297e-16,0.699458327051647,0.7146733860429609,12.95,58.0,75.0,1.56,-0.9612616959383188,0.2756373558169994,1.2246467991473532e-16,1.2246467991473532e-16,0.0,3.061616997868383e-17,1.2246467991473532e-16,2.964793360310795e-14,968.375,0.17441147879800062,0.062338052194324055,60.36661129367856,88.57999999999996,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,1.6159229356147709,0.91,0.7059229356147708,0
2026-02-14 19:00:00,-0.9659258262890684,0.2588190451025203,0.699458327051647,0.7146733860429609,11.76,64.0,66.0,0.89,-0.9945218953682734,0.10452846326765299,0.0,0.0,0.0,0.0,0.0,0.0,968.375,0.09466139080374193,0.046013996300448314,44.55880366744663,22.17,0.0,0.0,-0.1313459941718111,-0.3195659907617397,0.0,0,0,0,0,0,4.438931367253634,0.0,4.438931367253634,0
